青,あお,N5,n,"""blue"""
赤,あか,N5,n,"""red"""
秋,あき,N5,n,"""autumn"""
朝,あさ,N5,n,"""morning"""
朝御飯,あさごはん,N5,n,"""breakfast"""
明後日,あさって,N5,n,"""day after tomorrow"""
明日,あした,N5,n,"""tomorrow"""
頭,あたま,N5,n,"""head"""
後,あと,N5,n,"""behind"""
兄,あに,N5,n,"""older brother"""
姉,あね,N5,n,"""older sister"""
アパート,アパート,N5,n,"""apartment building"""
余り,あまり,N5,n,"""remainder"""
雨,あめ,N5,n,"""rain"""
飴,あめ,N5,n,"""(hard) candy"""
家,いえ,N5,n,"""house"""
いくら,いくら,N5,n,"""salted salmon roe"""
池,いけ,N5,n,"""pond"""
医者,いしゃ,N5,n,"""doctor"""
椅子,いす,N5,n,"""chair"""
一,いち,N5,num,"""one"""
一日,いちにち,N5,n,"""one day"""
一番,いちばん,N5,n,"""number one"""
五日,いつか,N5,n,"""5th day of the month"""
一緒,いっしょ,N5,n,"""(doing) together"""
五つ,いつつ,N5,num,"""five"""
犬,いぬ,N5,n,"""dog (Canis (lupus) familiaris)"""
今,いま,N5,n,"""now"""
意味,いみ,N5,n,"""meaning"""
妹,いもうと,N5,n,"""younger sister"""
入口,いりぐち,N5,n,"""entrance"""
色,いろ,N5,n,"""colour"""
上,うえ,N5,n,"""above"""
後ろ,うしろ,N5,n,"""back"""
歌,うた,N5,n,"""song"""
海,うみ,N5,n,"""sea"""
上着,うわぎ,N5,n,"""coat"""
絵,え,N5,n,"""picture"""
映画,えいが,N5,n,"""movie"""
映画館,えいがかん,N5,n,"""movie theatre"""
英語,えいご,N5,n,"""English (language)"""
駅,えき,N5,n,"""railway station"""
エレベーター,エレベーター,N5,n,"""elevator"""
鉛筆,えんぴつ,N5,n,"""pencil"""
大勢,おおぜい,N5,n,"""crowd of people"""
お母さん,おかあさん,N5,n,"""mother"""
お菓子,おかし,N5,n,"""confections"""
お金,おかね,N5,n,"""money"""
奥さん,おくさん,N5,n,"""wife"""
お酒,おさけ,N5,n,"""alcohol"""
お皿,おさら,N5,n,"""plate"""
お茶,おちゃ,N5,n,"""tea (esp. green or barley)"""
お手洗い,おてあらい,N5,n,"""toilet"""
お父さん,おとうさん,N5,n,"""father"""
弟,おとうと,N5,n,"""younger brother"""
男,おとこ,N5,n,"""man"""
一昨日,おととい,N5,n,"""day before yesterday"""
大人,おとな,N5,n,"""adult"""
お腹,おなか,N5,n,"""belly"""
お兄さん,おにいさん,N5,n,"""older brother"""
お姉さん,おねえさん,N5,n,"""older sister"""
お風呂,おふろ,N5,n,"""bath"""
お弁当,おべんとう,N5,n,"""bento"""
音楽,おんがく,N5,n,"""music"""
女,おんな,N5,n,"""woman"""
外国,がいこく,N5,n,"""foreign country"""
外国人,がいこくじん,N5,n,"""foreigner"""
会社,かいしゃ,N5,n,"""company"""
階段,かいだん,N5,n,"""stairs"""
買い物,かいもの,N5,n,"""shopping"""
顔,かお,N5,n,"""face"""
鍵,かぎ,N5,n,"""key"""
学生,がくせい,N5,n,"""student (esp. a university student)"""
傘,かさ,N5,n,"""umbrella"""
風,かぜ,N5,n,"""wind"""
風邪,かぜ,N5,n,"""(common) cold"""
方,かた,N5,n,"""direction"""
家族,かぞく,N5,n,"""family"""
片仮名,かたかな,N5,n,"""katakana"""
学校,がっこう,N5,n,"""school"""
カップ,カップ,N5,n,"""cup (drinking vessel"
家庭,かてい,N5,n,"""home"""
角,かど,N5,n,"""corner"""
花瓶,かびん,N5,n,"""(flower) vase"""
紙,かみ,N5,n,"""paper"""
カメラ,カメラ,N5,n,"""camera"""
火曜日,かようび,N5,n,"""Tuesday"""
体,からだ,N5,n,"""body"""
カレンダー,カレンダー,N5,n,"""calendar"""
漢字,かんじ,N5,n,"""kanji"""
木,き,N5,n,"""tree"""
黄色,きいろ,N5,n,"""yellow"""
北,きた,N5,n,"""north"""
ギター,ギター,N5,n,"""guitar"""
喫茶店,きっさてん,N5,n,"""coffee shop"""
切手,きって,N5,n,"""stamp (postage)"""
切符,きっぷ,N5,n,"""ticket"""
昨日,きのう,N5,n,"""yesterday"""
九,きゅう,N5,num,"""nine"""
牛肉,ぎゅうにく,N5,n,"""beef"""
牛乳,ぎゅうにゅう,N5,n,"""(cow's) milk"""
今日,きょう,N5,n,"""today"""
教室,きょうしつ,N5,n,"""classroom"""
兄弟,きょうだい,N5,n,"""siblings"""
去年,きょねん,N5,n,"""last year"""
銀行,ぎんこう,N5,n,"""bank"""
金曜日,きんようび,N5,n,"""Friday"""
九,く,N5,num,"""nine"""
薬,くすり,N5,n,"""medicine"""
果物,くだもの,N5,n,"""fruit"""
口,くち,N5,n,"""mouth"""
靴,くつ,N5,n,"""shoe"""
靴下,くつした,N5,n,"""socks"""
国,くに,N5,n,"""country"""
曇り,くもり,N5,n,"""cloudiness"""
クラス,クラス,N5,n,"""class"""
車,くるま,N5,n,"""car"""
黒,くろ,N5,n,"""black"""
警官,けいかん,N5,n,"""police officer"""
今朝,けさ,N5,n,"""this morning"""
月曜日,げつようび,N5,n,"""Monday"""
玄関,げんかん,N5,n,"""entrance"""
五,ご,N5,num,"""five"""
公園,こうえん,N5,n,"""(public) park"""
交差点,こうさてん,N5,n,"""crossing"""
紅茶,こうちゃ,N5,n,"""black tea"""
交番,こうばん,N5,n,"""police box"""
声,こえ,N5,n,"""voice"""
コート,コート,N5,n,"""coat"""
午後,ごご,N5,n,"""afternoon"""
九日,ここのか,N5,n,"""9th day of the month"""
九つ,ここのつ,N5,num,"""nine"""
午前,ごぜん,N5,n,"""morning"""
