ガソリン,ガソリン,N4,n,"""gasoline"""
意見,いけん,N4,n,"""opinion"""
漫画,まんが,N4,n,"""cartoon"""
ステレオ,ステレオ,N4,n,"""stereo (sound)"""
医学,いがく,N4,n,"""medical science"""
テキスト,テキスト,N4,n,"""text"""
床屋,とこや,N4,n,"""barbershop"""
オートバイ,オートバイ,N4,n,"""motorcycle"""
表,おもて,N4,n,"""surface"""
大学生,だいがくせい,N4,n,"""university student"""
運転手,うんてんしゅ,N4,n,"""driver"""
予習,よしゅう,N4,n,"""preparation for a lesson"""
別,べつ,N4,n,"""distinction"""
お宅,おたく,N4,n,"""your house"""
気,き,N4,n,"""spirit"""
郊外,こうがい,N4,n,"""suburb"""
売り場,うりば,N4,n,"""selling area"""
正月,しょうがつ,N4,n,"""New Year (esp. first three days)"""
規則,きそく,N4,n,"""rule"""
発音,はつおん,N4,n,"""pronunciation"""
屋上,おくじょう,N4,n,"""rooftop"""
失礼,しつれい,N4,n,"""discourtesy"""
点,てん,N4,n,"""dot"""
今度,こんど,N4,n,"""this time"""
機会,きかい,N4,n,"""chance"""
布団,ふとん,N4,n,"""futon"""
贈り物,おくりもの,N4,n,"""present"""
泥棒,どろぼう,N4,n,"""thief"""
注意,ちゅうい,N4,n,"""attention"""
台風,たいふう,N4,n,"""typhoon"""
日,ひ,N4,n,"""day"""
葉,は,N4,n,"""leaf"""
課長,かちょう,N4,n,"""section manager"""
地震,じしん,N4,n,"""earthquake"""
エスカレーター,エスカレーター,N4,n,"""escalator"""
人口,じんこう,N4,n,"""population"""
月,つき,N4,n,"""Moon"""
絹,きぬ,N4,n,"""silk"""
中学校,ちゅうがっこう,N4,n,"""junior high school"""
アルバイト,アルバイト,N4,n,"""part-time job"""
赤ちゃん,あかちゃん,N4,n,"""baby"""
小説,しょうせつ,N4,n,"""novel"""
親,おや,N4,n,"""parent"""
西洋,せいよう,N4,n,"""the West"""
時代,じだい,N4,n,"""period"""
社長,しゃちょう,N4,n,"""company president"""
動物園,どうぶつえん,N4,n,"""zoo"""
季節,きせつ,N4,n,"""season"""
畳,たたみ,N4,n,"""tatami mat"""
地理,ちり,N4,n,"""geography"""
サンドイッチ,サンドイッチ,N4,n,"""sandwich"""
会議室,かいぎしつ,N4,n,"""conference room"""
品物,しなもの,N4,n,"""article"""
人形,にんぎょう,N4,n,"""doll"""
利用,りよう,N4,n,"""use"""
用事,ようじ,N4,n,"""business"""
ビル,ビル,N4,n,"""multi-floor building"""
力,ちから,N4,n,"""force"""
気分,きぶん,N4,n,"""feeling"""
星,ほし,N4,n,"""star (usu. excluding the Sun)"""
場合,ばあい,N4,n,"""case"""
世界,せかい,N4,n,"""the world"""
住所,じゅうしょ,N4,n,"""address (of a home"
再来月,さらいげつ,N4,n,"""month after next"""
林,はやし,N4,n,"""wood"""
倍,ばい,N4,n,"""double"""
線,せん,N4,n,"""line"""
戦争,せんそう,N4,n,"""war"""
寝坊,ねぼう,N4,n,"""sleeping in late"""
パパ,パパ,N4,n,"""dad"""
夫,おっと,N4,n,"""husband"""
雲,くも,N4,n,"""cloud"""
坂,さか,N4,n,"""slope"""
飛行場,ひこうじょう,N4,n,"""airfield"""
柔道,じゅうどう,N4,n,"""judo"""
事務所,じむしょ,N4,n,"""office"""
連絡,れんらく,N4,n,"""contacting"""
小学校,しょうがっこう,N4,n,"""primary school"""
客,きゃく,N4,n,"""guest"""
昔,むかし,N4,n,"""the old days"""
事,こと,N4,n,"""thing"""
試合,しあい,N4,n,"""match"""
美術館,びじゅつかん,N4,n,"""art museum"""
文法,ぶんぽう,N4,n,"""grammar"""
終わり,おわり,N4,n,"""end"""
壁,かべ,N4,n,"""wall"""
一度,いちど,N4,n,"""once"""
お礼,おれい,N4,n,"""thanks"""
歯医者,はいしゃ,N4,n,"""dentist"""
熱,ねつ,N4,n,"""heat"""
お祭り,おまつり,N4,n,"""festival"""
水道,すいどう,N4,n,"""water supply"""
匂い,におい,N4,n,"""smell"""
ベル,ベル,N4,n,"""bell"""
赤ん坊,あかんぼう,N4,n,"""baby"""
事故,じこ,N4,n,"""accident"""
辞典,じてん,N4,n,"""dictionary"""
原因,げんいん,N4,n,"""cause"""
祖母,そぼ,N4,n,"""grandmother"""
場所,ばしょ,N4,n,"""place"""
答,こたえ,N4,n,"""answer"""
受付,うけつけ,N4,n,"""reception (desk)"""
内,うち,N4,n,"""inside"""
スクリーン,スクリーン,N4,n,"""screen"""
以下,いか,N4,n-suf,"""not exceeding ..."""
心,こころ,N4,n,"""mind"""
サラダ,サラダ,N4,n,"""salad"""
景色,けしき,N4,n,"""scenery"""
ステーキ,ステーキ,N4,n,"""steak"""
食料品,しょくりょうひん,N4,n,"""foodstuff"""
森,もり,N4,n,"""forest"""
以内,いない,N4,n,"""within"""
予定,よてい,N4,n,"""plans"""
オーバー,オーバー,N4,n,"""overcoat"""
石,いし,N4,n,"""stone"""
ご主人,ごしゅじん,N4,n,"""your husband"""
用,よう,N4,n,"""business"""
公務員,こうむいん,N4,n,"""public employee"""
お嬢さん,おじょうさん,N4,n,"""(another's) daughter"""
用意,ようい,N4,n,"""preparation"""
形,かたち,N4,n,"""form"""
アナウンサー,アナウンサー,N4,n,"""announcer"""
お土産,おみやげ,N4,n,"""local specialty or souvenir bought as a gift while traveling (travelling)"""
消しゴム,けしゴム,N4,n,"""eraser"""
旅館,りょかん,N4,n,"""ryokan"""
海岸,かいがん,N4,n,"""coast"""
火,ひ,N4,n,"""fire"""
味噌,みそ,N4,n,"""miso"""
お祝い,おいわい,N4,n,"""congratulation"""
乗り物,のりもの,N4,n,"""vehicle"""
技術,ぎじゅつ,N4,n,"""technology"""
小鳥,ことり,N4,n,"""small bird"""
下宿,げしゅく,N4,n,"""boarding"""
ジャム,ジャム,N4,n,"""jam"""
鏡,かがみ,N4,n,"""mirror"""
法律,ほうりつ,N4,n,"""law"""
貿易,ぼうえき,N4,n,"""(foreign) trade"""
反対,はんたい,N4,n,"""opposition"""
試験,しけん,N4,n,"""examination"""
店員,てんいん,N4,n,"""employee (of a store)"""
今夜,こんや,N4,n,"""this evening"""
会話,かいわ,N4,n,"""conversation"""
空気,くうき,N4,n,"""air"""
交通,こうつう,N4,n,"""traffic"""
ワープロ,ワープロ,N4,n,"""word processor"""
急行,きゅうこう,N4,n,"""hurrying (to somewhere)"""
皆,みな,N4,n,"""everyone"""
味,あじ,N4,n,"""flavor"""
空港,くうこう,N4,n,"""airport"""
手袋,てぶくろ,N4,n,"""glove"""
校長,こうちょう,N4,n,"""principal"""
踊り,おどり,N4,n,"""dance"""
興味,きょうみ,N4,n,"""interest (in something)"""
冷房,れいぼう,N4,n,"""air conditioning"""
都合,つごう,N4,n,"""circumstances"""
科学,かがく,N4,n,"""science"""
気持ち,きもち,N4,n,"""feeling"""
祖父,そふ,N4,n,"""grandfather"""
港,みなと,N4,n,"""harbour"""
予約,よやく,N4,n,"""reservation"""
パソコン,パソコン,N4,n,"""personal computer"""
部長,ぶちょう,N4,n,"""head (chief"
火事,かじ,N4,n,"""fire"""
教会,きょうかい,N4,n,"""church"""
男性,だんせい,N4,n,"""man"""
理由,りゆう,N4,n,"""reason"""
着物,きもの,N4,n,"""kimono"""
昼間,ひるま,N4,n,"""daytime"""
教育,きょういく,N4,n,"""education"""
女性,じょせい,N4,n,"""woman"""
米,こめ,N4,n,"""(husked grains of) rice"""
邪魔,じゃま,N4,n,"""hindrance"""
隅,すみ,N4,n,"""corner"""
再来週,さらいしゅう,N4,n,"""week after next"""
夢,ゆめ,N4,n,"""dream"""
喉,のど,N4,n,"""throat"""
最近,さいきん,N4,n,"""recently"""
周り,まわり,N4,n,"""circumference"""
歴史,れきし,N4,n,"""history"""
不便,ふべん,N4,n,"""inconvenience"""
血,ち,N4,n,"""blood"""
毛,け,N4,n,"""hair"""
押し入れ,おしいれ,N4,n,"""closet (built into the wall"
電灯,でんとう,N4,n,"""electric light"""
サンダル,サンダル,N4,n,"""sandal"""
講堂,こうどう,N4,n,"""auditorium"""
子,こ,N4,n,"""child"""
レジ,レジ,N4,n,"""(cash) register"""
通り,とおり,N4,n,"""street"""
下着,したぎ,N4,n,"""underwear"""
経済,けいざい,N4,n,"""economy"""
裏,うら,N4,n,"""opposite side"""
為,ため,N4,n,"""good"""
以外,いがい,N4,n-suf,"""excluding"""
ハンバーグ,ハンバーグ,N4,n,"""Hamburg steak"""
市,し,N4,n,"""city"""
引き出し,ひきだし,N4,n,"""drawer"""
遊び,あそび,N4,n,"""play"""
音,おと,N4,n,"""sound"""
遠く,とおく,N4,n,"""far away"""
輸入,ゆにゅう,N4,n,"""import"""
返事,へんじ,N4,n,"""reply"""
都,と,N4,n,"""Metropolis (of Tokyo)"""
産業,さんぎょう,N4,n,"""industry"""
説明,せつめい,N4,n,"""explanation"""
島,しま,N4,n,"""island"""
道具,どうぐ,N4,n,"""tool"""
以上,いじょう,N4,n-suf,"""not less than ..."""
特急,とっきゅう,N4,n,"""limited express (train for which a limited-express ticket is required)"""
プレゼント,プレゼント,N4,n,"""present"""
妻,つま,N4,n,"""wife"""
帰り,かえり,N4,n,"""return"""
具合,ぐあい,N4,n,"""condition"""
駐車場,ちゅうしゃじょう,N4,n,"""parking lot"""
スーツ,スーツ,N4,n,"""suit (clothing)"""
危険,きけん,N4,n,"""danger"""
髪,かみ,N4,n,"""hair (on the head)"""
天気予報,てんきよほう,N4,n,"""weather forecast"""
間,あいだ,N4,n,"""space (between)"""
卒業,そつぎょう,N4,n,"""graduation"""
枝,えだ,N4,n,"""branch"""
専門,せんもん,N4,n,"""speciality"""
政治,せいじ,N4,n,"""politics"""
市民,しみん,N4,n,"""citizen (of a country)"""
指輪,ゆびわ,N4,n,"""(finger) ring"""
田舎,いなか,N4,n,"""rural area"""
高校生,こうこうせい,N4,n,"""senior high school student"""
講義,こうぎ,N4,n,"""lecture"""
昼休み,ひるやすみ,N4,n,"""lunch break"""
忘れ物,わすれもの,N4,n,"""lost article"""
腕,うで,N4,n,"""arm"""
訳,わけ,N4,n,"""reason"""
日記,にっき,N4,n,"""diary"""
暖房,だんぼう,N4,n,"""(indoor) heating"""
留守,るす,N4,n,"""absence"""
割合,わりあい,N4,n,"""rate"""
